month,total_sales,total_profit,order_count,avg_unit_price,avg_discount,total_quantity,month_num,quarter,year,time_idx,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_max_3,roll_max_6,cat_Clothing & Accessories,cat_Furniture,cat_Office Supplies,cat_Technology,reg_Asia Pacific,reg_Europe,reg_Middle East & Africa,reg_North America,reg_South America
2024-02-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,2,1,2024,13,88.36,0.0,379.85,819.8,1468.85,156.07000000000005,198.77119685708925,344.59833333333336,379.32109366164525,353.6833333333334,451.2488805996357,379.85,819.8,True,False,False,False,False,False,False,False,True
2024-03-01,92.86,6.95,1.0,14.51,20.0,8.0,3,1,2024,14,0.0,88.36,0.0,0.0,275.31,29.453333333333372,51.01466978559221,207.965,316.33584720989177,231.27916666666667,292.5721232435559,88.36,779.58,True,False,False,False,False,False,False,False,True
2024-04-01,370.36,155.03,1.0,77.97,5.0,5.0,4,2,2024,15,92.86,0.0,88.36,779.58,0.0,60.4066666666667,52.36207151491456,223.4416666666667,306.2366397684422,216.07500000000002,294.80811502029286,92.86,779.58,True,False,False,False,False,False,False,False,True
2024-05-01,479.7,216.76,1.0,79.95,0.0,6.0,5,2,2024,16,370.36,92.86,0.0,379.85,227.06,154.40666666666672,192.6982784908393,155.23833333333334,175.0939065092405,246.93833333333336,289.4689468298593,370.36,379.85,True,False,False,False,False,False,False,False,True
2024-06-01,38.26,3.38,1.0,47.83,20.0,1.0,6,2,2024,17,479.7,370.36,92.86,0.0,63.27,314.3066666666667,199.4186012721309,171.88,203.20072952624943,267.9916666666667,296.9816208219974,479.7,479.7,True,False,False,False,False,False,False,False,True
2024-07-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,7,3,2024,18,38.26,479.7,370.36,88.36,142.12,296.10666666666674,229.8966866514894,178.25666666666666,197.24111190790484,265.9075,298.6321037094122,479.7,479.7,True,False,False,False,False,False,False,False,True
2024-08-01,592.01,210.82,2.0,76.12,15.0,8.0,8,3,2024,19,0.0,38.26,479.7,0.0,819.8,172.6533333333334,266.5974465994246,163.53,208.28493051586804,254.06416666666667,306.69688113712937,479.7,479.7,True,False,False,False,False,False,False,False,True
2024-09-01,31.92,3.89,1.0,31.92,0.0,1.0,9,3,2024,20,592.01,0.0,38.26,92.86,0.0,210.09000000000006,331.3051791022889,262.1983333333333,251.1387946468379,235.08166666666668,273.7814449132518,592.01,592.01,True,False,False,False,False,False,False,False,True
2024-10-01,216.09,50.94,3.0,34.916666666666664,11.666666666666666,7.0,10,4,2024,21,31.92,592.01,0.0,370.36,779.58,207.97666666666672,332.9653471959703,252.0416666666667,260.41780403164955,237.74166666666667,271.4348140340458,592.01,592.01,True,False,False,False,False,False,False,False,True
2024-11-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,11,4,2024,22,216.09,31.92,592.01,479.7,379.85,280.0066666666667,285.46314514019684,226.33,253.93460528254113,190.7841666666667,211.24423058106916,592.01,592.01,True,False,False,False,False,False,False,False,True
2024-12-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,12,4,2024,23,0.0,216.09,31.92,38.26,0.0,82.67000000000007,116.64216175980144,146.38,232.84793999518217,159.13,208.78310803319323,216.09,592.01,True,False,False,False,False,False,False,False,True
2025-01-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,1,1,2025,24,0.0,0.0,216.09,0.0,88.36,72.03000000000007,124.75961966918496,140.00333333333333,236.8898539546737,159.13,208.78310803319323,216.09,592.01,True,False,False,False,False,False,False,False,True
2025-02-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,2,1,2025,25,0.0,0.0,0.0,592.01,0.0,0.0,0.0,140.00333333333333,236.8898539546737,151.76666666666668,213.02103781437924,0.0,592.01,True,False,False,False,False,False,False,False,True
2025-03-01,158.63,58.41,1.0,55.66,5.0,3.0,3,1,2025,26,0.0,0.0,0.0,31.92,92.86,0.0,0.0,41.335,86.5589754444908,151.76666666666668,213.02103781437924,0.0,216.09,True,False,False,False,False,False,False,False,True
2025-04-01,18.14,-5.55,1.0,10.67,15.0,2.0,4,2,2025,27,158.63,0.0,0.0,216.09,370.36,52.87666666666674,91.58507320155033,62.453333333333326,98.443742242291,157.2475,212.21220589199268,158.63,216.09,True,False,False,False,False,False,False,False,True
2025-05-01,272.37,53.65,3.0,29.94666666666667,10.0,11.0,5,2,2025,28,18.14,158.63,0.0,0.0,479.7,58.9233333333334,86.82355344797477,29.461666666666662,63.69395212001395,127.89583333333336,204.2658558420345,158.63,158.63,True,False,False,False,False,False,False,False,True
2025-06-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,6,2,2025,29,272.37,18.14,158.63,0.0,38.26,149.7133333333334,127.34933621080768,74.85666666666667,114.94070656937268,110.61833333333334,179.01102240483485,272.37,272.37,True,False,False,False,False,False,False,False,True
2025-07-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,7,3,2025,30,0.0,272.37,18.14,0.0,0.0,96.83666666666674,152.28666466021681,74.85666666666667,114.94070656937268,107.43,180.74922587536992,272.37,272.37,True,False,False,False,False,False,False,False,True
2025-08-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,8,3,2025,31,0.0,0.0,272.37,0.0,592.01,90.79000000000008,157.25289281917836,74.85666666666667,114.94070656937268,107.43,180.74922587536992,272.37,272.37,True,False,False,False,False,False,False,False,True
2025-09-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,9,3,2025,32,0.0,0.0,0.0,158.63,31.92,0.0,0.0,74.85666666666667,114.94070656937268,58.09583333333333,98.5763283827526,0.0,272.37,True,False,False,False,False,False,False,False,True
2025-10-01,34.47,2.66,1.0,40.55,15.0,1.0,10,4,2025,33,0.0,0.0,0.0,18.14,216.09,0.0,0.0,48.41833333333333,109.9531413678874,55.435833333333335,99.77030989029801,0.0,272.37,True,False,False,False,False,False,False,False,True
2025-11-01,878.05,399.3,2.0,102.66,2.5,9.0,11,4,2025,34,34.47,0.0,0.0,272.37,0.0,11.490000000000075,19.9012637789664,51.14000000000001,109.25365000767691,40.30083333333334,86.01070139109385,34.47,272.37,True,False,False,False,False,False,False,False,True
2025-12-01,73.25,22.54,1.0,77.11,5.0,1.0,12,4,2025,35,878.05,34.47,0.0,0.0,0.0,304.1733333333334,497.2905253806202,152.08666666666667,355.9151186261503,113.47166666666665,255.3657105134921,878.05,878.05,True,False,False,False,False,False,False,False,True
2024-01-01,204.53,29.95,2.0,113.645,15.0,3.0,1,1,2024,12,2927.84,1963.3,2938.99,4568.56,3242.82,2610.0433333333335,560.123901501565,2408.33,1381.526352206139,2164.8233333333333,1541.3112042751918,2938.99,4568.56,False,True,False,False,True,False,False,False,False
2024-02-01,2341.66,654.84,2.0,246.155,17.5,8.0,2,1,2024,13,204.53,2927.84,1963.3,636.22,377.48,1698.5566666666666,1380.8226220023093,1680.9916666666666,1145.3462174804033,1911.6325,1596.685443918261,2927.84,2938.99,False,True,False,False,True,False,False,False,False
2024-03-01,131.08,26.06,1.0,36.41,10.0,4.0,3,1,2024,14,2341.66,204.53,2927.84,1415.07,4841.03,1824.676666666667,1433.3730024781871,1965.2316666666666,1041.0831220496598,2075.3141666666666,1524.146496671965,2927.84,2938.99,False,True,False,False,True,False,False,False,False
2024-04-01,1470.95,359.07,6.0,151.48833333333334,15.0,14.0,4,2,2024,15,131.08,2341.66,204.53,2938.99,616.41,892.4233333333333,1255.6129629122704,1751.2333333333333,1281.0880603559879,1682.8183333333334,1342.84212333958,2341.66,2938.99,False,True,False,False,True,False,False,False,False
2024-05-01,1182.36,435.79,3.0,106.16666666666669,0.0,10.0,5,2,2024,16,1470.95,131.08,2341.66,1963.3,1749.7800000000002,1314.5633333333333,1113.5567234017904,1506.5600000000002,1141.449578334497,1754.0299999999997,1303.222679988483,2341.66,2927.84,False,True,False,False,True,False,False,False,False
2024-06-01,931.61,301.25,3.0,98.10666666666668,3.333333333333333,13.0,6,2,2024,17,1182.36,1470.95,131.08,2927.84,700.38,928.13,705.186198035666,1376.4033333333334,1123.333019592439,1706.745,1313.643128572389,1470.95,2927.84,False,True,False,False,True,False,False,False,False
2024-07-01,302.99,73.96,2.0,47.45,7.5,7.0,7,3,2024,18,931.61,1182.36,1470.95,204.53,4568.56,1194.9733333333334,269.89114663755004,1043.6983333333333,828.9891484311885,1726.0141666666666,1299.1552887546748,1470.95,2341.66,False,True,False,False,True,False,False,False,False
2024-08-01,824.51,277.92,2.0,129.46,5.0,7.0,8,3,2024,19,302.99,931.61,1182.36,2341.66,636.22,805.6533333333333,453.0140291793738,1060.1083333333333,809.807959442649,1370.5500000000002,999.7510047370429,1182.36,2341.66,False,True,False,False,True,False,False,False,False
2024-09-01,1037.32,270.1,2.0,131.935,15.0,8.0,9,3,2024,20,824.51,302.99,931.61,131.08,1415.07,686.37,336.3075538848287,807.25,511.55694420074127,1386.2408333333333,988.593467871108,931.61,1470.95,False,True,False,False,True,False,False,False,False
2024-10-01,3364.4300000000003,819.44,4.0,130.64,11.25,23.0,10,4,2024,21,1037.32,824.51,302.99,1470.95,2938.99,721.6066666666666,377.82530253191135,958.29,391.73980706586406,1354.7616666666665,993.5936092499909,1037.32,1470.95,False,True,False,False,True,False,False,False,False
2024-11-01,4632.52,1396.93,6.0,147.16166666666666,8.333333333333334,31.0,11,4,2024,22,3364.4300000000003,1037.32,824.51,1182.36,1963.3,1742.0866666666668,1409.0139965356389,1273.8700000000001,1067.3748533481573,1390.2150000000001,1060.5922443058962,3364.4300000000003,3364.4300000000003,False,True,False,False,True,False,False,False,False
2024-12-01,1667.44,653.71,1.0,416.86,0.0,4.0,12,4,2024,23,4632.52,3364.4300000000003,1037.32,931.61,2927.84,3011.4233333333336,1823.4105516951845,1848.8966666666668,1731.1653373339789,1612.6500000000003,1413.0496465768317,4632.52,4632.52,False,True,False,False,True,False,False,False,False
2025-01-01,818.61,270.88,3.0,135.5666666666667,5.0,6.0,1,1,2025,24,1667.44,4632.52,3364.4300000000003,302.99,204.53,3221.4633333333336,1487.7010628595174,1971.535,1678.4479648860138,1507.6166666666668,1351.924403994229,4632.52,4632.52,False,True,False,False,True,False,False,False,False
2025-02-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,2,1,2025,25,818.61,1667.44,4632.52,824.51,2341.66,2372.856666666667,2002.4202548998885,2057.471666666667,1586.6203596754544,1558.79,1309.0581742958977,4632.52,4632.52,False,True,False,False,True,False,False,False,False
2025-03-01,1310.21,410.1,4.0,122.705,7.5,15.0,3,1,2025,26,0.0,818.61,1667.44,1037.32,131.08,828.6833333333334,833.7656399932349,1920.0533333333333,1742.7858862369376,1363.6516666666666,1355.4589809080326,1667.44,4632.52,False,True,False,False,True,False,False,False,False
2025-04-01,884.1600000000001,313.65,2.0,194.045,5.0,6.0,4,2,2025,27,1310.21,0.0,818.61,3364.4300000000003,1470.95,709.6066666666667,661.8714799969313,1965.535,1718.533822055883,1461.9125000000001,1299.570570332754,1310.21,4632.52,False,True,False,False,True,False,False,False,False
2025-05-01,4707.99,1557.74,6.0,172.32000000000002,6.666666666666667,29.0,5,2,2025,28,884.1600000000001,1310.21,0.0,4632.52,1182.36,731.4566666666666,668.3197528379123,1552.1566666666668,1609.5941897592286,1413.0133333333333,1310.1957894239479,1310.21,4632.52,False,True,False,False,True,False,False,False,False
2025-06-01,1246.55,268.31,5.0,118.668,15.0,11.0,6,2,2025,29,4707.99,884.1600000000001,1310.21,1667.44,931.61,2300.7866666666664,2095.554954333895,1564.735,1638.5154106171842,1706.8158333333333,1613.8765988223868,4707.99,4707.99,False,True,False,False,True,False,False,False,False
2025-07-01,1698.42,547.61,5.0,187.726,7.0,11.0,7,3,2025,30,1246.55,4707.99,884.1600000000001,818.61,302.99,2279.5666666666666,2110.867485758718,1494.5866666666664,1642.2443423153165,1733.0608333333332,1602.645806485231,4707.99,4707.99,False,True,False,False,True,False,False,False,False
2025-08-01,404.57,109.6,2.0,50.305,12.5,7.0,8,3,2025,31,1698.42,1246.55,4707.99,0.0,824.51,2550.9866666666667,1881.6333753506108,1641.2216666666666,1608.7526244816718,1849.3466666666666,1538.8023102419818,4707.99,4707.99,False,True,False,False,True,False,False,False,False
2025-09-01,2358.39,680.52,8.0,137.68,8.125,25.0,9,3,2025,32,404.57,1698.42,1246.55,1310.21,1037.32,1116.5133333333333,656.6537189671049,1708.6499999999999,1532.8955827844245,1814.3516666666665,1568.712027369954,1698.42,4707.99,False,True,False,False,True,False,False,False,False
2025-10-01,1496.77,450.7,4.0,109.2825,10.0,17.0,10,4,2025,33,2358.39,404.57,1698.42,884.1600000000001,3364.4300000000003,1487.1266666666663,993.8997950665503,1883.3466666666664,1538.1247296973895,1924.440833333333,1555.523754959948,2358.39,4707.99,False,True,False,False,True,False,False,False,False
2025-11-01,1354.51,435.14,6.0,132.855,6.666666666666667,11.0,11,4,2025,34,1496.77,2358.39,404.57,4707.99,4632.52,1419.9099999999999,979.175031748664,1985.448333333333,1477.6777350209577,1768.8024999999998,1490.4193957231391,2358.39,4707.99,False,True,False,False,True,False,False,False,False
2025-12-01,3098.87,868.61,5.0,120.788,9.0,25.0,12,4,2025,35,1354.51,1496.77,2358.39,1246.55,1667.44,1736.5566666666666,543.2006974713225,1426.5349999999999,637.0561688815205,1495.6350000000002,1187.440497483405,2358.39,2358.39,False,True,False,False,True,False,False,False,False
2024-01-01,154.2,47.74,1.0,81.16,5.0,2.0,1,1,2024,12,2338.93,1723.16,4541.85,827.61,1058.14,2867.98,1481.9493094907125,1927.2216666666666,1401.858031063298,1807.1433333333334,1286.039754626111,4541.85,4541.85,False,True,False,False,False,True,False,False,False
2024-02-01,656.78,242.71,2.0,179.49,0.0,3.0,2,1,2024,13,154.2,2338.93,1723.16,858.92,1815.65,1405.43,1126.4881525786234,1814.9866666666667,1528.7190414156116,1731.8150000000003,1358.3413726607234,2338.93,4541.85,False,True,False,False,False,True,False,False,False
2024-03-01,1744.91,552.5,3.0,129.54999999999998,6.666666666666667,12.0,3,1,2024,14,656.78,154.2,2338.93,1272.86,969.68,1049.97,1144.2071819823543,1781.2966666666664,1555.9870599033486,1635.2425,1392.602570154986,2338.93,4541.85,False,True,False,False,False,True,False,False,False
2024-04-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,4,2,2024,15,1744.91,656.78,154.2,4541.85,1552.42,851.9633333333335,813.1186729090251,1859.9716666666666,1536.9551889813401,1699.845,1376.8122875125187,1744.91,4541.85,False,True,False,False,False,True,False,False,False
2024-05-01,515.8199999999999,137.93,3.0,119.55666666666669,8.333333333333334,10.0,5,2,2024,16,0.0,1744.91,656.78,1723.16,583.57,800.5633333333335,881.2961830357228,1102.9966666666667,963.3392514512561,1570.4766666666667,1462.209962875829,1744.91,2338.93,False,True,False,False,False,True,False,False,False
2024-06-01,1072.0,339.74,4.0,98.045,3.75,13.0,6,2,2024,17,515.8199999999999,0.0,1744.91,2338.93,4142.93,753.5766666666667,896.4228362962058,901.7733333333334,933.5246612204021,1564.8308333333334,1466.4915194092473,1744.91,2338.93,False,True,False,False,False,True,False,False,False
2024-07-01,7692.67,2768.73,4.0,280.635,7.5,26.0,7,3,2024,18,1072.0,515.8199999999999,0.0,154.2,827.61,529.2733333333333,536.1266120361254,690.6183333333333,640.8401820865064,1308.92,1223.5185403060827,1072.0,1744.91,False,True,False,False,False,True,False,False,False
2024-08-01,225.15,77.66,1.0,75.05,0.0,3.0,8,3,2024,19,7692.67,1072.0,515.8199999999999,656.78,858.92,3093.4966666666664,3992.697153633535,1947.03,2874.819714430803,1881.0083333333334,2196.28110918034,7692.67,7692.67,False,True,False,False,False,True,False,False,False
2024-09-01,650.53,202.11,3.0,58.94,3.333333333333333,12.0,9,3,2024,20,225.15,7692.67,1072.0,1744.91,1272.86,2996.6066666666666,4088.8931086093867,1875.0916666666665,2918.6303939170966,1828.1941666666664,2230.448141690806,7692.67,7692.67,False,True,False,False,False,True,False,False,False
2024-10-01,2972.33,940.11,3.0,226.19333333333336,10.0,17.0,10,4,2024,21,650.53,225.15,7692.67,0.0,4541.85,2856.116666666667,4193.974623878086,1692.695,2962.262973692579,1776.3333333333337,2251.6682772974973,7692.67,7692.67,False,True,False,False,False,True,False,False,False
2024-11-01,1699.85,640.5500000000001,2.0,157.59,7.5,9.0,11,4,2024,22,2972.33,650.53,225.15,515.8199999999999,1723.16,1282.6699999999998,1478.6650137201477,2188.0833333333335,2869.6620495080374,1645.54,2118.0426895302953,2972.33,7692.67,False,True,False,False,False,True,False,False,False
2024-12-01,3205.3900000000003,979.83,4.0,183.525,10.0,18.0,12,4,2024,23,1699.85,2972.33,650.53,1072.0,2338.93,1774.2366666666665,1162.6860462452178,2385.4216666666666,2770.6697391382954,1643.5974999999999,2117.975719094768,2972.33,7692.67,False,True,False,False,False,True,False,False,False
2025-01-01,2146.35,742.9,4.0,149.39999999999998,5.0,15.0,1,1,2025,24,3205.3900000000003,1699.85,2972.33,7692.67,154.2,2625.8566666666666,810.3675097962247,2740.986666666666,2704.5061210776857,1715.8025,2158.2227199212066,3205.3900000000003,7692.67,False,True,False,False,False,True,False,False,False
2025-02-01,455.94,69.93,4.0,38.955,15.0,14.0,2,1,2025,25,2146.35,3205.3900000000003,1699.85,225.15,656.78,2350.53,773.2591914746322,1816.6000000000001,1206.5858833419204,1881.8149999999998,2103.097831479251,3205.3900000000003,3205.3900000000003,False,True,False,False,False,True,False,False,False
2025-03-01,1467.71,473.54,5.0,109.024,9.0,13.0,3,1,2025,26,455.94,2146.35,3205.3900000000003,650.53,1744.91,1935.8933333333332,1386.7544238376656,1855.0649999999998,1147.9592906675753,1865.0783333333331,2114.5012897686615,3205.3900000000003,3205.3900000000003,False,True,False,False,False,True,False,False,False
2025-04-01,3337.31,1247.99,5.0,152.004,3.0,18.0,4,2,2025,27,1467.71,455.94,2146.35,2972.33,0.0,1356.6666666666667,850.6582500824508,1991.2616666666665,1017.5357293857888,1841.9783333333335,2117.445514867699,2146.35,3205.3900000000003,False,True,False,False,False,True,False,False,False
2025-05-01,4824.52,1634.81,8.0,153.4725,8.75,28.0,5,2,2025,28,3337.31,1467.71,455.94,1699.85,515.8199999999999,1753.6533333333334,1461.8125603624208,2052.0916666666667,1095.814227913048,2120.0875,2072.204068193728,3337.31,3337.31,False,True,False,False,False,True,False,False,False
2025-06-01,2670.72,906.96,5.0,158.004,9.0,13.0,6,2,2025,29,4824.52,3337.31,1467.71,3205.3900000000003,1072.0,3209.846666666667,1682.0310698775252,2572.8700000000003,1545.2552117627702,2479.1458333333335,2141.1027956574085,4824.52,4824.52,False,True,False,False,False,True,False,False,False
2025-07-01,4425.33,1433.18,10.0,155.946,8.0,24.0,7,3,2025,30,2670.72,4824.52,3337.31,2146.35,7692.67,3610.85,1102.6475904385761,2483.758333333333,1516.6354924426205,2612.3725,2094.824404136516,4824.52,4824.52,False,True,False,False,False,True,False,False,False
2025-08-01,378.73,101.45,1.0,222.78,15.0,2.0,8,3,2025,31,4425.33,2670.72,4824.52,455.94,225.15,3973.523333333333,1145.7794543599261,2863.588333333333,1690.6298982736198,2340.0941666666663,1503.2978427592773,4824.52,4824.52,False,True,False,False,False,True,False,False,False
2025-09-01,3618.11,1292.29,7.0,142.3242857142857,7.142857142857143,25.0,9,3,2025,32,378.73,4425.33,2670.72,1467.71,650.53,2491.593333333333,2029.2381974606465,2850.72,1712.7699285309757,2352.8925000000004,1484.187670154498,4425.33,4824.52,False,True,False,False,False,True,False,False,False
2025-10-01,2901.77,985.89,4.0,235.9725,5.0,12.0,10,4,2025,33,3618.11,378.73,4425.33,3337.31,2972.33,2807.39,2141.656620189147,3209.1200000000003,1585.772463652968,2600.1908333333336,1420.6209620345498,4425.33,4824.52,False,True,False,False,False,True,False,False,False
2025-11-01,6022.43,1709.73,9.0,170.2733333333333,9.444444444444445,38.0,11,4,2025,34,2901.77,3618.11,378.73,4824.52,1699.85,2299.536666666667,1701.590267054127,3136.53,1588.6967634007453,2594.3108333333334,1419.0858336872966,3618.11,4824.52,False,True,False,False,False,True,False,False,False
2025-12-01,2753.13,902.42,6.0,158.3733333333333,8.333333333333334,22.0,12,4,2025,35,6022.43,2901.77,3618.11,2670.72,3205.3900000000003,4180.77,1634.6465720760548,3336.181666666667,1889.9593049631178,2954.525833333333,1693.4830519830389,6022.43,6022.43,False,True,False,False,False,True,False,False,False
2024-01-01,218.42,50.29,1.0,34.67,10.0,7.0,1,1,2024,12,539.72,0.0,730.87,2833.06,1394.52,423.53000000000003,379.0353892448567,851.4966666666666,1035.8294675604989,972.055,961.4606722208001,730.87,2833.06,False,True,False,False,False,False,True,False,False
2024-02-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,2,1,2024,13,218.42,539.72,0.0,79.61,0.0,252.71333333333334,271.4893075856455,415.72333333333336,374.03632522345475,874.0466666666666,974.3386709440254,539.72,925.72,False,True,False,False,False,False,True,False,False
2024-03-01,1269.08,355.3,2.0,130.27499999999998,12.5,11.0,3,1,2024,14,0.0,218.42,539.72,925.72,486.21,252.71333333333334,271.4893075856455,402.455,389.43890097164063,874.0466666666666,974.3386709440254,539.72,925.72,False,True,False,False,False,False,True,False,False
2024-04-01,1531.16,540.71,1.0,107.45,5.0,15.0,4,2,2024,15,1269.08,0.0,218.42,730.87,2721.92,495.8333333333333,678.4980690711901,459.6816666666667,493.13214660643047,939.2858333333334,972.2165195942567,1269.08,1269.08,False,True,False,False,False,False,True,False,False
2024-05-01,67.18,14.78,1.0,67.18,0.0,1.0,5,2,2024,16,1531.16,1269.08,0.0,0.0,592.4100000000001,933.4133333333333,818.9119731285738,593.0633333333334,660.8593288640678,840.0558333333333,823.055610232751,1531.16,1531.16,False,True,False,False,False,False,True,False,False
2024-06-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,6,2,2024,17,67.18,1531.16,1269.08,539.72,1360.62,955.8066666666667,780.6500471615524,604.26,649.2691635369722,796.2866666666667,850.9163845507793,1531.16,1531.16,False,True,False,False,False,False,True,False,False
2024-07-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,7,3,2024,18,0.0,67.18,1531.16,218.42,2833.06,532.7800000000001,865.2746710727179,514.3066666666667,695.7251406314609,682.9016666666666,859.4909737834083,1531.16,1531.16,False,True,False,False,False,False,True,False,False
2024-08-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,8,3,2024,19,0.0,0.0,67.18,0.0,79.61,22.393333333333334,38.78639108415449,477.90333333333336,719.6080277947614,446.81333333333333,547.7469130626816,67.18,1531.16,False,True,False,False,False,False,True,False,False
2024-09-01,124.22,22.56,1.0,73.07,15.0,2.0,9,3,2024,20,0.0,0.0,0.0,1269.08,925.72,0.0,0.0,477.90333333333336,719.6080277947613,440.17916666666673,553.0550859701267,0.0,1531.16,False,True,False,False,False,False,True,False,False
2024-10-01,179.65,23.91,1.0,239.53,25.0,1.0,10,4,2024,21,124.22,0.0,0.0,1531.16,730.87,41.406666666666666,71.71845043873532,287.09333333333336,611.5323726726702,373.38750000000005,537.2586970085861,124.22,1531.16,False,True,False,False,False,False,True,False,False
2024-11-01,1137.58,401.23,1.0,239.49,5.0,5.0,11,4,2024,22,179.65,124.22,0.0,67.18,0.0,101.29,91.99385468606042,61.84166666666667,76.51344049685214,327.45250000000004,527.389469076869,179.65,179.65,False,True,False,False,False,False,True,False,False
2024-12-01,321.71,104.98,1.0,84.66,5.0,4.0,12,4,2024,23,1137.58,179.65,124.22,0.0,539.72,480.4833333333333,569.7369070310729,240.24166666666665,446.2054766323085,422.25083333333333,564.1386766560527,1137.58,1137.58,False,True,False,False,False,False,True,False,False
2025-01-01,1117.68,325.33,3.0,188.22000000000003,11.666666666666666,8.0,1,1,2025,24,321.71,1137.58,179.65,0.0,218.42,546.3133333333333,516.954992463883,293.85999999999996,430.6200445404266,404.0833333333333,563.5218531591112,1137.58,1137.58,False,True,False,False,False,False,True,False,False
2025-02-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,2,1,2025,25,1117.68,321.71,1137.58,0.0,0.0,858.9900000000001,465.4045028789472,480.14000000000004,512.1117800246341,479.0216666666667,595.4742916797627,1137.58,1137.58,False,True,False,False,False,False,True,False,False
2025-03-01,418.59,154.97,1.0,418.59,0.0,1.0,3,1,2025,26,0.0,1117.68,321.71,124.22,1269.08,479.7966666666667,575.3657021697882,480.14000000000004,512.1117800246341,479.0216666666667,595.4742916797627,1117.68,1137.58,False,True,False,False,False,False,True,False,False
2025-04-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,4,2,2025,27,418.59,0.0,1117.68,179.65,1531.16,512.09,564.6758655193261,529.2016666666667,484.55328901645686,408.14750000000004,541.0148711470625,1117.68,1137.58,False,True,False,False,False,False,True,False,False
2025-05-01,460.13,103.55,4.0,84.55749999999999,5.0,6.0,5,2,2025,28,0.0,418.59,0.0,1137.58,67.18,139.53,241.67304918008577,499.26,515.0628049859544,280.55083333333334,418.8430377829412,418.59,1137.58,False,True,False,False,False,False,True,False,False
2025-06-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,6,2,2025,29,460.13,0.0,418.59,321.71,0.0,292.9066666666667,254.51351522725355,386.3516666666667,410.8618866439984,313.2966666666667,415.99590062082734,460.13,1117.68,False,True,False,False,False,False,True,False,False
2025-07-01,432.8,142.03,1.0,75.93,5.0,6.0,7,3,2025,30,0.0,460.13,0.0,1117.68,0.0,153.37666666666667,265.6561793622228,332.73333333333335,440.8802469454327,313.2966666666667,415.99590062082734,460.13,1117.68,False,True,False,False,False,False,True,False,False
2025-08-01,377.92,138.06,1.0,377.92,0.0,1.0,8,3,2025,31,432.8,0.0,460.13,0.0,0.0,297.6433333333334,258.1286455109805,218.58666666666667,239.8217087476977,349.3633333333333,404.97980585643415,460.13,460.13,False,True,False,False,False,False,True,False,False
2025-09-01,718.45,201.22,2.0,215.795,12.5,4.0,9,3,2025,32,377.92,432.8,0.0,418.59,124.22,270.24,235.63785094929065,281.5733333333333,219.71587067543763,380.8566666666666,389.74978671248067,432.8,460.13,False,True,False,False,False,False,True,False,False
2025-10-01,515.39,140.42,2.0,89.29499999999999,10.0,6.0,10,4,2025,33,718.45,377.92,432.8,0.0,179.65,509.72333333333336,182.83344779698635,331.55,282.30372679084314,430.37583333333333,391.92241396986935,718.45,718.45,False,True,False,False,False,False,True,False,False
2025-11-01,0.0,0.0,0.0,55.31999999999999,0.0,0.0,11,4,2025,34,515.39,718.45,377.92,460.13,1137.58,537.2533333333334,171.3145476406873,417.4483333333333,235.82941796278467,458.3541666666667,384.30639808404607,718.45,718.45,False,True,False,False,False,False,True,False,False
2025-12-01,920.72,238.88,4.0,95.025,6.25,9.0,12,4,2025,35,0.0,515.39,718.45,0.0,321.71,411.28000000000003,370.36707426551845,340.76,288.1778462685829,363.55583333333334,339.18426275292074,718.45,718.45,False,True,False,False,False,False,True,False,False
2024-01-01,1970.39,694.35,4.0,168.865,7.5,11.0,1,1,2024,12,3502.22,961.94,622.38,0.0,2277.65,1695.513333333333,1573.8382963104357,1465.22,1385.4388465753368,2072.1749999999997,1685.996033191171,3502.22,3502.22,False,True,False,False,False,False,False,True,False
2024-02-01,3815.16,1405.39,5.0,204.846,8.0,15.0,2,1,2024,13,1970.39,3502.22,961.94,843.06,5300.34,2144.85,1279.094538452886,1793.6183333333336,1188.1463105597165,2046.57,1684.9246457820113,3502.22,3502.22,False,True,False,False,False,False,False,True,False
2024-03-01,555.27,212.74,1.0,185.09,0.0,3.0,3,1,2024,14,3815.16,1970.39,3502.22,2861.7200000000003,437.45,3095.9233333333336,987.2192381803217,2288.9683333333337,1324.3336518025458,1922.8049999999996,1464.2950446018228,3815.16,3815.16,False,True,False,False,False,False,False,True,False
