month,total_sales,total_profit,order_count,avg_unit_price,avg_discount,total_quantity,month_num,quarter,year,time_idx,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_max_3,roll_max_6,cat_Clothing & Accessories,cat_Furniture,cat_Office Supplies,cat_Technology,reg_Asia Pacific,reg_Europe,reg_Middle East & Africa,reg_North America,reg_South America
2024-04-01,1470.95,359.07,6,151.48833333333334,15.0,14,4,2,2024,16,131.08,2341.66,204.53,2938.99,616.41,892.4233333333333,1255.6129629122704,1751.2333333333333,1281.0880603559879,1682.8183333333334,1342.84212333958,2341.66,2938.99,False,True,False,False,True,False,False,False,False
2024-05-01,1182.36,435.79,3,106.16666666666669,0.0,10,5,2,2024,17,1470.95,131.08,2341.66,1963.3,1749.7800000000002,1314.5633333333333,1113.5567234017904,1506.5600000000002,1141.449578334497,1754.0299999999997,1303.222679988483,2341.66,2927.84,False,True,False,False,True,False,False,False,False
2024-06-01,931.61,301.25,3,98.10666666666668,3.333333333333333,13,6,2,2024,18,1182.36,1470.95,131.08,2927.84,700.38,928.13,705.186198035666,1376.4033333333334,1123.333019592439,1706.745,1313.643128572389,1470.95,2927.84,False,True,False,False,True,False,False,False,False
2024-07-01,302.99,73.96,2,47.45,7.5,7,7,3,2024,19,931.61,1182.36,1470.95,204.53,4568.56,1194.9733333333334,269.89114663755004,1043.6983333333333,828.9891484311885,1726.0141666666666,1299.1552887546748,1470.95,2341.66,False,True,False,False,True,False,False,False,False
2024-08-01,824.51,277.92,2,129.46,5.0,7,8,3,2024,20,302.99,931.61,1182.36,2341.66,636.22,805.6533333333333,453.0140291793738,1060.1083333333333,809.807959442649,1370.5500000000002,999.7510047370429,1182.36,2341.66,False,True,False,False,True,False,False,False,False
2024-09-01,1037.32,270.1,2,131.935,15.0,8,9,3,2024,21,824.51,302.99,931.61,131.08,1415.07,686.37,336.3075538848287,807.25,511.55694420074127,1386.2408333333333,988.593467871108,931.61,1470.95,False,True,False,False,True,False,False,False,False
2024-10-01,3364.4300000000003,819.44,4,130.64,11.25,23,10,4,2024,22,1037.32,824.51,302.99,1470.95,2938.99,721.6066666666666,377.82530253191135,958.29,391.73980706586406,1354.7616666666665,993.5936092499909,1037.32,1470.95,False,True,False,False,True,False,False,False,False
2024-11-01,4632.52,1396.93,6,147.16166666666666,8.333333333333334,31,11,4,2024,23,3364.4300000000003,1037.32,824.51,1182.36,1963.3,1742.0866666666668,1409.0139965356389,1273.8700000000001,1067.3748533481573,1390.2150000000001,1060.5922443058962,3364.4300000000003,3364.4300000000003,False,True,False,False,True,False,False,False,False
2024-12-01,1667.44,653.71,1,416.86,0.0,4,12,4,2024,24,4632.52,3364.4300000000003,1037.32,931.61,2927.84,3011.4233333333336,1823.4105516951845,1848.8966666666668,1731.1653373339789,1612.6500000000003,1413.0496465768317,4632.52,4632.52,False,True,False,False,True,False,False,False,False
2025-01-01,818.61,270.88,3,135.5666666666667,5.0,6,1,1,2025,25,1667.44,4632.52,3364.4300000000003,302.99,204.53,3221.4633333333336,1487.7010628595174,1971.535,1678.4479648860138,1507.6166666666668,1351.924403994229,4632.52,4632.52,False,True,False,False,True,False,False,False,False
2025-06-01,1246.55,268.31,5,118.668,15.0,11,6,2,2025,30,4707.99,884.1600000000001,1310.21,1667.44,931.61,2300.786666666667,2095.554954333895,2336.8216666666667,1833.5684342332763,1805.3458333333335,1534.3316620213052,4707.99,4707.99,False,True,False,False,True,False,False,False,False
2025-07-01,1698.42,547.61,5,187.726,7.0,11,7,3,2025,31,1246.55,4707.99,884.1600000000001,818.61,302.99,2279.566666666667,2110.867485758718,1772.493333333333,1470.8860375796173,1810.695,1532.0725182130368,4707.99,4707.99,False,True,False,False,True,False,False,False,False
2025-08-01,404.57,109.6,2,50.305,12.5,7,8,3,2025,32,1698.42,1246.55,4707.99,,824.51,2550.986666666667,1881.6333753506108,1777.6566666666665,1470.4978322686052,1874.5958333333335,1507.8739895534936,4707.99,4707.99,False,True,False,False,True,False,False,False,False
2025-09-01,2358.39,680.52,8,137.68,8.125,25,9,3,2025,33,404.57,1698.42,1246.55,1310.21,1037.32,1116.5133333333335,656.6537189671049,1708.6500000000003,1532.8955827844243,1883.0608333333332,1498.5051591712586,1698.42,4707.99,False,True,False,False,True,False,False,False,False
2025-10-01,1496.77,450.7,4,109.2825,10.0,17,10,4,2025,34,2358.39,404.57,1698.42,884.1600000000001,3364.4300000000003,1487.126666666667,993.8997950665503,1883.3466666666666,1538.1247296973893,2010.8841666666667,1465.0484673363871,2358.39,4707.99,False,True,False,False,True,False,False,False,False
2025-11-01,1354.51,435.14,6,132.855,6.666666666666667,11,11,4,2025,35,1496.77,2358.39,404.57,4707.99,4632.52,1419.91,979.175031748664,1985.448333333333,1477.6777350209577,2049.1716666666666,1443.132077555515,2358.39,4707.99,False,True,False,False,True,False,False,False,False
2025-12-01,3098.87,868.61,5,120.788,9.0,25,12,4,2025,36,1354.51,1496.77,2358.39,1246.55,1667.44,1736.556666666667,543.2006974713225,1426.5349999999999,637.0561688815205,1881.6783333333333,1392.3470790250888,2358.39,2358.39,False,True,False,False,True,False,False,False,False
2023-04-01,1552.42,455.13,3,180.9,8.333333333333334,12,4,2,2023,4,969.68,1815.65,1058.14,,,1281.1566666666668,464.9931563295673,1281.1566666666668,464.9931563295673,1281.1566666666668,464.9931563295673,1815.65,1815.65,False,True,False,False,False,True,False,False,False
2023-05-01,583.57,150.2,2,221.99,12.5,3,5,2,2023,5,1552.42,969.68,1815.65,,,1445.9166666666667,432.92439320663533,1348.9725,403.1646139709354,1348.9725,403.1646139709354,1815.65,1815.65,False,True,False,False,False,True,False,False,False
2023-06-01,4142.93,1458.63,4,146.2225,6.25,19,6,2,2023,6,583.57,1552.42,969.68,,,1035.2233333333336,487.7391998120855,1195.892,488.9524280234223,1195.892,488.9524280234223,1552.42,1815.65,False,True,False,False,False,True,False,False,False
2023-07-01,827.61,243.13,3,108.77333333333333,13.333333333333334,7,7,3,2023,7,4142.93,583.57,1552.42,1058.14,,2092.9733333333334,1840.219914041073,1687.0649999999998,1280.1426002871713,1687.0649999999998,1280.1426002871713,4142.93,4142.93,False,True,False,False,False,True,False,False,False
2023-08-01,858.92,247.68,3,120.20333333333332,13.333333333333334,7,8,3,2023,8,827.61,4142.93,583.57,1815.65,,1851.37,1988.2968353844958,1648.6433333333334,1305.9926707247125,1564.2857142857142,1212.9141912058626,4142.93,4142.93,False,True,False,False,False,True,False,False,False
2023-09-01,1272.86,322.87,2,75.36,15.0,20,9,3,2023,9,858.92,827.61,4142.93,969.68,,1943.1533333333334,1905.1267979935967,1489.1883333333335,1339.4999525407482,1476.115,1150.2989178842665,4142.93,4142.93,False,True,False,False,False,True,False,False,False
2023-10-01,4541.85,1560.11,3,296.1366666666667,5.0,18,10,4,2023,10,1272.86,858.92,827.61,1552.42,,986.4633333333333,248.52035537020802,1539.7183333333332,1321.5816258017007,1453.5311111111112,1078.137022256963,1272.86,4142.93,False,True,False,False,False,True,False,False,False
2023-11-01,1723.16,462.53,4,119.9175,15.0,19,11,4,2023,11,4541.85,1272.86,858.92,583.57,,2224.5433333333335,2017.49082313485,2037.9566666666667,1803.1125621620706,1762.363,1409.6089967556409,4541.85,4541.85,False,True,False,False,False,True,False,False,False
2023-12-01,2338.93,719.49,7,112.11285714285714,8.571428571428571,27,12,4,2023,12,1723.16,4541.85,1272.86,4142.93,,2512.6233333333334,1771.726042883982,2227.8883333333333,1674.7230634515865,1758.799090909091,1337.3247501220826,4541.85,4541.85,False,True,False,False,False,True,False,False,False
2024-01-01,154.2,47.74,1,81.16,5.0,2,1,1,2024,13,2338.93,1723.16,4541.85,827.61,1058.14,2867.98,1481.9493094907125,1927.2216666666666,1401.858031063298,1807.1433333333334,1286.039754626111,4541.85,4541.85,False,True,False,False,False,True,False,False,False
2024-02-01,656.78,242.71,2,179.49,0.0,3,2,1,2024,14,154.2,2338.93,1723.16,858.92,1815.65,1405.43,1126.4881525786234,1814.9866666666667,1528.7190414156116,1731.8150000000003,1358.3413726607234,2338.93,4541.85,False,True,False,False,False,True,False,False,False
2024-03-01,1744.91,552.5,3,129.54999999999998,6.666666666666667,12,3,1,2024,15,656.78,154.2,2338.93,1272.86,969.68,1049.97,1144.2071819823543,1781.2966666666664,1555.9870599033486,1635.2425,1392.602570154986,2338.93,4541.85,False,True,False,False,False,True,False,False,False
2024-08-01,225.15,77.66,1,75.05,0.0,3,8,3,2024,20,7692.67,1072.0,515.8199999999999,656.78,858.92,3093.4966666666664,3992.697153633535,1972.7300000000002,2854.5504935243307,1949.9758333333336,2144.221310700665,7692.67,7692.67,False,True,False,False,False,True,False,False,False
2024-09-01,650.53,202.11,3,58.94,3.333333333333333,12,9,3,2024,21,225.15,7692.67,1072.0,1744.91,1272.86,2996.6066666666666,4088.8931086093867,1984.555,2845.64362182442,1899.7708333333333,2179.6498448790026,7692.67,7692.67,False,True,False,False,False,True,False,False,False
2024-10-01,2972.33,940.11,3,226.19333333333336,10.0,17,10,4,2024,22,650.53,225.15,7692.67,,4541.85,2856.116666666667,4193.974623878086,1983.5133333333333,2846.2279547405665,1882.405,2189.504328412338,7692.67,7692.67,False,True,False,False,False,True,False,False,False
2024-11-01,1699.85,640.5500000000001,2,157.59,7.5,9,11,4,2024,23,2972.33,650.53,225.15,515.8199999999999,1723.16,1282.6699999999998,1478.6650137201477,2188.0833333333335,2869.6620495080374,2024.0275000000001,2201.4237016081825,2972.33,7692.67,False,True,False,False,False,True,False,False,False
2024-12-01,3205.3900000000003,979.83,4,183.525,10.0,18,12,4,2024,24,1699.85,2972.33,650.53,1072.0,2338.93,1774.2366666666665,1162.6860462452178,2385.4216666666666,2770.6697391382954,1787.194166666667,2053.8546914763083,2972.33,7692.67,False,True,False,False,False,True,False,False,False
2025-01-01,2146.35,742.9,4,149.39999999999998,5.0,15,1,1,2025,25,3205.3900000000003,1699.85,2972.33,7692.67,154.2,2625.8566666666666,810.3675097962247,2740.986666666666,2704.5061210776857,1910.7133333333334,2093.835221081741,3205.3900000000003,7692.67,False,True,False,False,False,True,False,False,False
2025-02-01,455.94,69.93,4,38.955,15.0,14,2,1,2025,26,2146.35,3205.3900000000003,1699.85,225.15,656.78,2350.53,773.2591914746322,1816.6000000000001,1206.5858833419197,1894.665,2090.9908438671755,3205.3900000000003,3205.3900000000003,False,True,False,False,False,True,False,False,False
2025-03-01,1467.71,473.54,5,109.024,9.0,13,3,1,2025,27,455.94,2146.35,3205.3900000000003,650.53,1744.91,1935.8933333333332,1386.7544238376656,1855.0649999999998,1147.9592906675746,1919.8099999999997,2069.8659104044746,3205.3900000000003,3205.3900000000003,False,True,False,False,False,True,False,False,False
2025-04-01,3337.31,1247.99,5,152.004,3.0,18,4,2,2025,28,1467.71,455.94,2146.35,2972.33,,1356.6666666666667,850.6582500824508,1991.2616666666665,1017.5357293857882,1987.3875,2037.8719462987274,2146.35,3205.3900000000003,False,True,False,False,False,True,False,False,False
2025-05-01,4824.52,1634.81,8,153.4725,8.75,28,5,2,2025,29,3337.31,1467.71,455.94,1699.85,515.8199999999999,1753.6533333333334,1461.8125603624208,2052.0916666666667,1095.8142279130473,2120.0875,2072.204068193728,3337.31,3337.31,False,True,False,False,False,True,False,False,False
2025-06-01,2670.72,906.96,5,158.004,9.0,13,6,2,2025,30,4824.52,3337.31,1467.71,3205.3900000000003,1072.0,3209.846666666667,1682.0310698775252,2572.8700000000003,1545.2552117627697,2479.1458333333335,2141.102795657408,4824.52,4824.52,False,True,False,False,False,True,False,False,False
2025-07-01,4425.33,1433.18,10,155.946,8.0,24,7,3,2025,31,2670.72,4824.52,3337.31,2146.35,7692.67,3610.85,1102.6475904385761,2483.7583333333337,1516.63549244262,2612.3725,2094.824404136516,4824.52,4824.52,False,True,False,False,False,True,False,False,False
2025-08-01,378.73,101.45,1,222.78,15.0,2,8,3,2025,32,4425.33,2670.72,4824.52,455.94,225.15,3973.523333333333,1145.7794543599261,2863.588333333333,1690.6298982736193,2340.0941666666663,1503.2978427592768,4824.52,4824.52,False,True,False,False,False,True,False,False,False
2025-09-01,3618.11,1292.29,7,142.3242857142857,7.142857142857143,25,9,3,2025,33,378.73,4425.33,2670.72,1467.71,650.53,2491.593333333333,2029.2381974606465,2850.7200000000007,1712.7699285309752,2352.8925000000004,1484.1876701544975,4425.33,4824.52,False,True,False,False,False,True,False,False,False
2025-10-01,2901.77,985.89,4,235.9725,5.0,12,10,4,2025,34,3618.11,378.73,4425.33,3337.31,2972.33,2807.39,2141.656620189147,3209.1200000000003,1585.7724636529676,2600.1908333333336,1420.6209620345492,4425.33,4824.52,False,True,False,False,False,True,False,False,False
2025-11-01,6022.43,1709.73,9,170.2733333333333,9.444444444444445,38,11,4,2025,35,2901.77,3618.11,378.73,4824.52,1699.85,2299.536666666667,1701.590267054127,3136.53,1588.6967634007449,2594.3108333333334,1419.0858336872961,3618.11,4824.52,False,True,False,False,False,True,False,False,False
2025-12-01,2753.13,902.42,6,158.3733333333333,8.333333333333334,22,12,4,2025,36,6022.43,2901.77,3618.11,2670.72,3205.3900000000003,4180.77,1634.6465720760548,3336.181666666667,1889.9593049631173,2954.525833333333,1693.4830519830384,6022.43,6022.43,False,True,False,False,False,True,False,False,False
2023-06-01,1360.62,453.92,4,71.14,5.0,22,6,2,2023,6,592.4100000000001,2721.92,486.21,,,1266.8466666666666,1261.2487518460953,1298.765,1031.781984093539,1298.765,1031.781984093539,2721.92,2721.92,False,True,False,False,False,False,True,False,False
2023-07-01,2833.06,669.85,7,120.47857142857144,12.857142857142858,22,7,3,2023,7,1360.62,592.4100000000001,2721.92,1394.52,,1558.3166666666666,1078.4322830077617,1311.136,893.977491456021,1311.136,893.977491456021,2721.92,2721.92,False,True,False,False,False,False,True,False,False
2023-08-01,79.61,12.83,1,44.23,10.0,2,8,3,2023,8,2833.06,1360.62,592.4100000000001,,,1595.3633333333335,1138.620406471504,1564.79,1012.6197284667132,1564.79,1012.6197284667132,2833.06,2833.06,False,True,False,False,False,False,True,False,False
2023-09-01,925.72,323.49,2,100.355,5.0,9,9,3,2023,9,79.61,2833.06,1360.62,486.21,,1424.43,1377.8336302689088,1345.638333333333,1184.5333776541152,1352.6214285714286,1081.483910027153,2833.06,2833.06,False,True,False,False,False,False,True,False,False
2023-10-01,730.87,182.77,4,76.38499999999999,13.75,12,10,4,2023,10,925.72,79.61,2833.06,2721.92,,1279.4633333333334,1410.3979881697694,1418.89,1133.2357319110617,1299.25875,1012.5716138262942,2833.06,2833.06,False,True,False,False,False,False,True,False,False
2024-12-01,321.71,104.98,1,84.66,5.0,4,12,4,2024,24,1137.58,179.65,124.22,,539.72,480.4833333333333,569.736907031073,718.145,664.3685250747508,803.0225,816.0815284263185,1137.58,1531.16,False,True,False,False,False,False,True,False,False
2025-01-01,1117.68,325.33,3,188.22000000000003,11.666666666666666,8,1,1,2025,25,321.71,1137.58,179.65,,218.42,546.3133333333333,516.9549924638832,560.25,618.2190605926024,593.7433333333333,514.4207605264447,1137.58,1531.16,False,True,False,False,False,False,True,False,False
2025-10-01,515.39,140.42,2,89.29499999999999,10.0,6,10,4,2025,34,718.45,377.92,432.8,,179.65,509.72333333333336,182.83344779698695,587.5950000000001,286.6524907095694,573.9225,459.650611742223,718.45,1117.68,False,True,False,False,False,False,True,False,False
2023-04-01,2141.19,791.6800000000001,4,249.7,2.5,9,4,2,2023,4,437.45,5300.34,2277.65,,,2671.813333333333,2455.2898684337324,2671.813333333333,2455.2898684337324,2671.813333333333,2455.2898684337324,5300.34,5300.34,False,True,False,False,False,False,False,True,False
2023-05-01,1418.41,471.36,4,165.7025,10.0,10,5,2,2023,5,2141.19,437.45,5300.34,,,2626.3266666666664,2467.477046911143,2539.1575,2022.2155768261537,2539.1575,2022.2155768261537,5300.34,5300.34,False,True,False,False,False,False,False,True,False
2023-06-01,4499.74,1489.07,6,157.15166666666667,10.0,30,6,2,2023,6,1418.41,2141.19,437.45,,,1332.3499999999997,855.1241077177052,2315.008,1821.60145781672,2315.008,1821.60145781672,2141.19,5300.34,False,True,False,False,False,False,False,True,False
2023-11-01,961.94,289.7,3,154.74333333333334,8.333333333333334,9,11,4,2023,11,622.38,2861.7200000000003,843.06,1418.41,,1442.3866666666663,1234.1212456372898,2064.4166666666665,1453.3336132170984,2266.882222222222,1708.641677398876,2861.7200000000003,4499.74,False,True,False,False,False,False,False,True,False
2023-12-01,3502.22,948.96,6,185.86666666666667,15.833333333333334,21,12,4,2023,12,961.94,622.38,2861.7200000000003,4499.74,,1482.013333333333,1206.8629221802016,1867.875,1519.1235533655583,2136.388,1662.9370883055744,2861.7200000000003,4499.74,False,True,False,False,False,False,False,True,False
2024-01-01,1970.39,694.35,4,168.865,7.5,11,1,1,2024,13,3502.22,961.94,622.38,,2277.65,1695.513333333333,1573.8382963104357,2215.1766666666667,1629.9715309620185,2260.5545454545454,1630.464481308094,3502.22,4499.74,False,True,False,False,False,False,False,True,False
2024-02-01,3815.16,1405.39,5,204.846,8.0,15,2,1,2024,14,1970.39,3502.22,961.94,843.06,5300.34,2144.85,1279.0945384528857,1793.618333333333,1188.1463105597168,2236.374166666667,1556.841891396918,3502.22,3502.22,False,True,False,False,False,False,False,True,False
2024-03-01,555.27,212.74,1,185.09,0.0,3,3,1,2024,15,3815.16,1970.39,3502.22,2861.7200000000003,437.45,3095.9233333333336,987.219238180321,2288.9683333333332,1324.3336518025458,2364.5,1622.4333488481261,3815.16,3815.16,False,True,False,False,False,False,False,True,False
2024-04-01,945.56,331.51,2,129.765,7.5,6,4,2,2024,16,555.27,3815.16,1970.39,622.38,2141.19,2113.6066666666666,1634.6571393516545,1904.5600000000002,1453.2959055471117,1969.0775,1405.6069194229037,3815.16,3815.16,False,True,False,False,False,False,False,True,False
2024-05-01,3867.33,1458.8,4,157.1475,5.0,21,5,2,2024,17,945.56,555.27,3815.16,961.94,1418.41,1771.9966666666662,1780.1597894664778,1958.4233333333332,1401.3302851885655,2011.42,1362.2584709224604,3815.16,3815.16,False,True,False,False,False,False,False,True,False
2024-06-01,868.97,319.86,2,222.555,2.5,4,6,2,2024,18,3867.33,945.56,555.27,3502.22,4499.74,1789.3866666666663,1810.1016389786887,2442.655,1487.4606971177423,2155.265,1464.5040930604832,3867.33,3867.33,False,True,False,False,False,False,False,True,False
2024-07-01,2081.32,664.1899999999999,6,140.355,10.0,15,7,3,2024,19,868.97,3867.33,945.56,1970.39,,1893.9533333333331,1709.423326280923,2003.7799999999997,1500.7221943850898,2109.478333333333,1497.845031866741,3867.33,3867.33,False,True,False,False,False,False,False,True,False
2024-08-01,2925.17,826.78,5,212.18,10.0,14,8,3,2024,20,2081.32,868.97,3867.33,3815.16,843.06,2272.5399999999995,1508.298540972576,2022.2683333333334,1500.9118676513508,1907.9433333333334,1296.1124711391462,3867.33,3867.33,False,True,False,False,False,False,False,True,False
2024-09-01,818.03,240.33,4,176.38500000000002,7.5,8,9,3,2024,21,2925.17,2081.32,868.97,555.27,2861.7200000000003,1958.4866666666665,1033.5887145442982,1873.9366666666665,1321.5475294920975,2081.4525,1279.8611900239594,2925.17,3867.33,False,True,False,False,False,False,False,True,False
2024-10-01,2720.68,860.79,7,199.26714285714283,10.0,21,10,4,2024,22,818.03,2925.17,2081.32,945.56,622.38,1941.5066666666662,1060.5048661054484,1917.7299999999998,1272.555644221501,1911.1449999999998,1302.3703784847635,2925.17,3867.33,False,True,False,False,False,False,False,True,False
2024-11-01,911.36,298.74,3,82.06333333333333,5.0,11,11,4,2024,23,2720.68,818.03,2925.17,3867.33,961.94,2154.6266666666666,1162.0335739699324,2213.5833333333335,1205.9376735746614,2086.0033333333336,1253.5542589143975,2925.17,3867.33,False,True,False,False,False,False,False,True,False
2024-12-01,3575.3700000000003,1326.11,4,164.055,5.0,18,12,4,2024,24,911.36,2720.68,818.03,868.97,3502.22,1483.3566666666663,1072.5690633396691,1720.9216666666669,977.347719932198,2081.7883333333334,1257.7554491657195,2720.68,2925.17,False,True,False,False,False,False,False,True,False
2025-01-01,3246.02,1107.1699999999998,6,133.32833333333335,8.333333333333334,24,1,1,2025,25,3575.3700000000003,911.36,2720.68,2081.32,1970.39,2402.47,1360.2134108661041,2171.9883333333332,1119.6814708017039,2087.8841666666667,1265.4194645575278,3575.3700000000003,3575.3700000000003,False,True,False,False,False,False,False,True,False
2025-02-01,915.54,319.77,4,161.3075,2.5,6,2,1,2025,26,3246.02,3575.3700000000003,911.36,2925.17,3815.16,2577.5833333333335,1452.3577393443168,2366.105,1198.9719407016999,2194.1866666666665,1307.531390385112,3575.3700000000003,3575.3700000000003,False,True,False,False,False,False,False,True,False
2025-07-01,1632.53,444.98,5,112.554,10.0,17,7,3,2025,31,7334.84,1637.48,3814.24,3246.02,2081.32,4262.1866666666665,2874.9730267488308,3420.5816666666665,2235.4194994444933,2570.7516666666666,1869.0803977932978,7334.84,7334.84,False,True,False,False,False,False,False,True,False
2025-08-01,1722.89,580.26,5,94.306,5.0,22,8,3,2025,32,1632.53,7334.84,1637.48,915.54,2925.17,3534.9500000000003,3290.8022023056933,3096.775,2346.4682602903454,2634.3816666666667,1818.1831740795706,7334.84,7334.84,False,True,False,False,False,False,False,True,False
2025-09-01,1263.49,423.89,2,224.26,7.5,8,9,3,2025,33,1722.89,1632.53,7334.84,,818.03,3563.4199999999996,3266.457996775712,2842.92,2408.659305082394,2604.5125000000003,1830.993879276424,7334.84,7334.84,False,True,False,False,False,False,False,True,False
2025-10-01,1540.2800000000002,485.73,4,111.6375,7.5,24,10,4,2025,34,1263.49,1722.89,1632.53,3814.24,2720.68,1539.6366666666663,243.38029610740787,2900.911666666667,2356.6003267369433,2466.039166666667,1867.0186781480757,1722.89,7334.84,False,True,False,False,False,False,False,True,False
2025-11-01,471.83,74.16,2,179.805,15.0,3,11,4,2025,35,1540.2800000000002,1263.49,1722.89,1637.48,911.36,1508.8866666666665,231.3033636446507,2521.9183333333335,2363.1825874224505,2526.226666666667,1820.1141719799955,1722.89,7334.84,False,True,False,False,False,False,False,True,False
2023-10-01,2007.12,435.41,4,215.275,18.75,14,10,4,2023,10,999.25,667.17,16.91,,,561.11,499.68441200421694,891.9216666666666,724.5892109165486,891.9216666666666,724.5892109165486,999.25,2085.91,False,True,False,False,False,False,False,False,True
2024-03-01,382.35,106.72,3,94.99,6.666666666666667,4,3,1,2024,15,1300.1,222.26,1093.52,999.25,1210.4,871.96,572.0589057081448,1048.2366666666665,602.4602754926391,997.4529999999999,700.2495198149808,1300.1,2007.12,False,True,False,False,False,False,False,False,True
2024-04-01,2813.8,879.8100000000001,2,243.38,15.0,10,4,2,2024,16,382.35,1300.1,222.26,2007.12,,634.9033333333333,581.6116883568739,1000.7666666666665,647.9914753657384,941.5345454545454,689.7173770083459,1300.1,2007.12,False,True,False,False,False,False,False,False,True
2023-04-01,152.01,15.47,5,10.736,6.0,15,4,2,2023,4,184.77,213.01,118.01,,,171.92999999999998,48.78421056038521,171.92999999999998,48.78421056038521,171.92999999999998,48.78421056038521,213.01,213.01,False,False,True,False,True,False,False,False,False
2023-05-01,127.28,-12.409999999999998,5,9.54,13.0,19,5,2,2023,5,152.01,184.77,213.01,,,183.26333333333332,30.527897623867485,166.95,41.05850784754198,166.95,41.05850784754198,213.01,213.01,False,False,True,False,True,False,False,False,False
2023-06-01,56.53,-14.6,3,8.183333333333334,10.0,9,6,2,2023,6,127.28,152.01,184.77,,,154.68666666666667,28.83831536919826,159.016,39.73779787557433,159.016,39.73779787557433,184.77,213.01,False,False,True,False,True,False,False,False,False
2023-07-01,126.7,12.9,4,12.32,6.25,12,7,3,2023,7,56.53,127.28,152.01,118.01,,111.93999999999998,49.55395342452513,141.935,54.89842830172827,141.935,54.89842830172827,152.01,213.01,False,False,True,False,True,False,False,False,False
2023-08-01,291.65,68.58,5,15.424,9.0,21,8,3,2023,8,126.7,56.53,127.28,213.01,,103.50333333333333,40.68113362891133,143.38333333333333,54.251821597681555,139.75857142857143,50.444911348444066,127.28,213.01,False,False,True,False,True,False,False,False,False
2023-09-01,83.22,-16.88,5,8.472,7.0,12,9,3,2023,9,291.65,126.7,56.53,184.77,,158.29333333333332,120.70193715650687,156.49,78.51206811694618,158.745,71.16907916062584,291.65,291.65,False,False,True,False,True,False,False,False,False
2023-10-01,26.53,-5.51,2,13.965,5.0,2,10,4,2023,10,83.22,291.65,126.7,152.01,,167.19000000000003,109.95611078971463,139.565,82.06183637964726,150.35333333333335,71.17365190152883,291.65,291.65,False,False,True,False,True,False,False,False,False
2023-11-01,152.18,7.01,5,11.384,6.0,16,11,4,2023,11,26.53,83.22,291.65,127.28,,133.79999999999998,139.60983453897506,118.65166666666669,93.45432369166589,137.971,77.69206014773967,291.65,291.65,False,False,True,False,True,False,False,False,False
2023-12-01,103.0,6.110000000000001,3,12.153333333333334,10.0,9,12,4,2023,12,152.18,26.53,83.22,56.53,,87.31,62.924770162472626,122.80166666666668,94.46154676198492,139.26272727272726,73.82956549931865,152.18,291.65,False,False,True,False,True,False,False,False,False
2024-01-01,139.65,-0.0099999999999997,5,13.466,15.0,13,1,1,2024,13,103.0,152.18,26.53,126.7,118.01,93.90333333333335,63.31700113976765,130.54666666666665,89.72756670425574,136.2408333333333,71.16782386576028,152.18,291.65,False,False,True,False,True,False,False,False,False
2024-02-01,13.22,-3.08,1,13.92,5.0,1,2,1,2024,14,139.65,103.0,152.18,291.65,213.01,131.61,25.556785791644472,132.705,89.77227250103451,138.04416666666665,70.93767154831747,152.18,291.65,False,False,True,False,True,False,False,False,False
2024-03-01,67.69,-12.44,4,7.7475,8.75,11,3,1,2024,15,13.22,139.65,103.0,83.22,184.77,85.29,65.04897616411812,86.30000000000001,57.25017484689455,121.395,75.06878367083206,139.65,152.18,False,False,True,False,True,False,False,False,False
2024-04-01,180.93,24.65,5,13.472,11.0,15,4,2,2024,16,67.69,13.22,139.65,26.53,152.01,73.52,63.41630626266409,83.71166666666666,57.76601333540912,111.63833333333334,73.67870727734443,139.65,152.18,False,False,True,False,True,False,False,False,False
2024-05-01,297.65,73.21,6,10.883333333333333,5.0,23,5,2,2024,17,180.93,67.69,13.22,152.18,127.28,87.28000000000002,85.55400107534426,109.44500000000001,61.47031177731247,114.04833333333333,75.56805323479605,180.93,180.93,False,False,True,False,True,False,False,False,False
2024-06-01,65.67,-3.1,3,12.32,11.666666666666666,6,6,2,2024,18,297.65,180.93,67.69,103.0,56.53,182.09,114.98438850557055,133.69,98.95546250712994,128.24583333333334,92.40794155741587,297.65,297.65,False,False,True,False,True,False,False,False,False
2024-07-01,58.34,0.79,2,13.065,5.0,5,7,3,2024,19,65.67,297.65,180.93,139.65,126.7,181.41666666666666,115.99076572440289,127.46833333333332,102.38506461719241,129.00750000000002,91.79875064756898,297.65,297.65,False,False,True,False,True,False,False,False,False
2024-08-01,167.18,5.289999999999999,6,10.665,7.5,17,8,3,2024,20,58.34,65.67,297.65,13.22,291.65,140.5533333333333,136.09906036903166,113.91666666666667,105.77519060094698,123.31083333333333,94.04847091293195,297.65,297.65,False,False,True,False,True,False,False,False,False
2024-09-01,239.04,38.29,6,12.858333333333334,10.0,22,9,3,2024,21,167.18,58.34,65.67,67.69,83.22,97.06333333333333,60.83331680365078,139.57666666666668,94.53941520163252,112.93833333333333,79.53937124963888,167.18,297.65,False,False,True,False,True,False,False,False,False
2024-10-01,305.49,58.86,6,12.501666666666669,10.0,32,10,4,2024,22,239.04,167.18,58.34,180.93,26.53,154.85333333333332,90.97847291163623,168.135,94.36132316791664,125.92333333333333,86.64806332970102,239.04,297.65,False,False,True,False,True,False,False,False,False
